operation_id,ranking_capacity,proyecto,asesor_id,canal,riesgo_caida,valor_esperado_en_riesgo,dias_en_tuberia,prioridad,sla_horas,accion_recomendada,data_mode
OP_D6A40317,139,Edificio Cuba Connect,ASESOR_26DEBB0E,sin_clasificar,0.3704,37688.39,1513,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_8D27BA37,140,Sialia,ASESOR_26DEBB0E,sin_clasificar,0.5402,37624.27,471,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_DBAE772D,141,Tizón y Bueno,ASESOR_D5DBFC78,sin_clasificar,0.4545,37498.42,863,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_2C7D5490,142,Edificio Valdizan,ASESOR_7178B923,sin_clasificar,0.4317,37445.09,1468,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_D4EE9F58,143,Edificio Santa Cruz Infinite,ASESOR_26DEBB0E,sin_clasificar,0.4703,37359.88,1390,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_D6F0C71E,144,Edificio Urbanzen,ASESOR_26DEBB0E,sin_clasificar,0.387,37308.64,257,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_5EC1A0C9,145,Tizón y Bueno,ASESOR_B56EAA59,sin_clasificar,0.5297,37269.59,263,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_BE47ADDB,146,Tizón y Bueno,ASESOR_1F3B24E1,sin_clasificar,0.514,37207.54,592,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_0A5B046D,147,Tizón y Bueno,ASESOR_26DEBB0E,sin_clasificar,0.5256,37201.15,791,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_1D28C120,148,Edificio Santa Cruz Infinite,ASESOR_26DEBB0E,sin_clasificar,0.4703,37200.72,1451,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_EC2E990B,149,Edificio Urbanzen,ASESOR_1F3B24E1,sin_clasificar,0.4936,37198.21,635,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_05ADA863,150,Sialia,ASESOR_1F3B24E1,sin_clasificar,0.5238,37047.68,533,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_9AE2BDD7,151,Edificio Urbanzen,ASESOR_26DEBB0E,sin_clasificar,0.3878,37015.37,292,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_8E612BD1,152,Tizón y Bueno,ASESOR_1959B8DB,sin_clasificar,0.555,36994.62,502,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_043066DA,153,Edificio Cuba Connect,ASESOR_C931A67B,sin_clasificar,0.4033,36843.11,1396,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_620C9C33,154,Edificio Cuba Connect,ASESOR_26DEBB0E,sin_clasificar,0.4133,36825.87,1725,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_1D0EBEA5,155,Modena,ASESOR_D5DBFC78,sin_clasificar,0.4892,36693.06,389,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_210E3B16,156,Alicanto,ASESOR_D5DBFC78,sin_clasificar,0.4917,36657.92,634,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_0FECF924,157,Sialia,ASESOR_1959B8DB,sin_clasificar,0.5214,36475.87,594,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_C75DE23D,158,Tizón y Bueno,ASESOR_1F3B24E1,sin_clasificar,0.5396,36408.26,506,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_7ED8F0F3,159,Edificio Cuba Connect,ASESOR_26DEBB0E,sin_clasificar,0.3726,36236.41,1603,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_FF2CCB6B,160,Edificio Cuba Connect,ASESOR_26DEBB0E,sin_clasificar,0.3726,36236.41,1603,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_A512DB27,161,Tizón y Bueno,ASESOR_B56EAA59,sin_clasificar,0.5295,35993.35,410,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_BB668CA9,162,Capadocia,ASESOR_26DEBB0E,sin_clasificar,0.4778,35833.29,401,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_79D6EAA2,163,Edificio Cuba Connect,ASESOR_26DEBB0E,sin_clasificar,0.3704,35756.03,1603,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_3D3286F7,164,Modena,ASESOR_C931A67B,sin_clasificar,0.4672,35740.53,273,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_3F9807CB,165,Edificio Urbanzen,ASESOR_C931A67B,sin_clasificar,0.3669,35685.63,903,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_BC52DD63,166,Tizón y Bueno,ASESOR_10B2BE3F,sin_clasificar,0.4007,35549.17,1036,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_E0F05DA9,167,Modena,ASESOR_1959B8DB,sin_clasificar,0.4819,35488.95,474,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_73D3F1BA,168,Tizón y Bueno,ASESOR_74F82F8A,sin_clasificar,0.5181,35422.91,610,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_80C3CD40,169,Edificio Mariategui,ASESOR_7178B923,sin_clasificar,0.4332,35419.94,1388,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_F57E5CB1,170,Tizón y Bueno,ASESOR_1F3B24E1,sin_clasificar,0.5075,35354.38,587,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_734D0759,171,Modena,ASESOR_C931A67B,sin_clasificar,0.4631,35313.95,387,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_284DE502,172,Edificio Mariategui,ASESOR_10B2BE3F,sin_clasificar,0.4217,35233.92,589,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_68519A9E,173,Sialia,ASESOR_26DEBB0E,sin_clasificar,0.5337,35233.38,255,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_4A8596A7,174,Tizón y Bueno,ASESOR_26DEBB0E,sin_clasificar,0.505,35191.64,465,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_41E521AD,175,Edificio Mariategui,ASESOR_10B2BE3F,sin_clasificar,0.4168,35049.47,589,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_DAC53C17,176,Tizón y Bueno,ASESOR_1959B8DB,sin_clasificar,0.5343,34988.73,456,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_CBA28B89,177,Edificio Mariategui,ASESOR_C931A67B,sin_clasificar,0.4118,34971.11,1648,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_8CD25102,178,Capadocia,ASESOR_2660085B,sin_clasificar,0.4654,34904.03,106,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_01D54579,179,Tizón y Bueno,ASESOR_D5DBFC78,sin_clasificar,0.494,34901.63,332,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_3068430D,180,Edificio Saenz,ASESOR_C931A67B,sin_clasificar,0.4391,34825.34,1358,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_7B697596,181,Edificio Cuba Connect,ASESOR_D5DBFC78,sin_clasificar,0.4333,34797.76,677,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_580811FA,182,Edificio Cuba Connect,ASESOR_26DEBB0E,sin_clasificar,0.4152,34748.36,1420,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_BFA76346,183,Edificio Santa Cruz Infinite,ASESOR_10B2BE3F,sin_clasificar,0.256,34607.87,1529,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_B8AED072,184,Tizón y Bueno,ASESOR_26DEBB0E,sin_clasificar,0.5345,34571.07,391,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_52F11620,185,Alicanto,ASESOR_1959B8DB,sin_clasificar,0.5076,34492.38,383,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_61A229BA,186,Modena,ASESOR_C931A67B,sin_clasificar,0.4438,34420.68,367,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_2811745D,187,Tizón y Bueno,ASESOR_1F3B24E1,sin_clasificar,0.5101,34382.84,608,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_38B2D03F,188,Edificio Mariategui,ASESOR_10B2BE3F,sin_clasificar,0.4346,34307.25,589,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_D6061BBE,189,Tizón y Bueno,ASESOR_1F3B24E1,sin_clasificar,0.548,34288.89,495,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_7045D16A,190,Modena,ASESOR_D5DBFC78,sin_clasificar,0.4741,34117.21,228,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_2397346B,191,Edificio Urbanzen,ASESOR_B56EAA59,sin_clasificar,0.455,34108.62,602,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_70260742,192,Tizón y Bueno,ASESOR_26DEBB0E,sin_clasificar,0.531,34106.59,259,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_EB3BE230,193,Edificio Cuba Connect,ASESOR_26DEBB0E,sin_clasificar,0.421,34103.97,1388,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_684FE39F,194,Tizón y Bueno,ASESOR_B56EAA59,sin_clasificar,0.4934,34046.26,335,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_7559CA4A,195,Modena,ASESOR_26DEBB0E,sin_clasificar,0.4609,34027.78,340,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_1DFACB2E,196,Sialia,ASESOR_1959B8DB,sin_clasificar,0.5259,33942.43,586,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_B4BBE448,197,Edificio Cuba Connect,ASESOR_26DEBB0E,sin_clasificar,0.4172,33892.83,1744,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_8BCBB4C1,198,Tizón y Bueno,ASESOR_1F3B24E1,sin_clasificar,0.4838,33819.29,373,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_A4E00D7E,199,Edificio Urbanzen,ASESOR_2660085B,sin_clasificar,0.3818,33785.73,389,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_5A39CADD,200,Tizón y Bueno,ASESOR_B56EAA59,sin_clasificar,0.4916,33677.6,752,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_27BADC98,201,Sialia,ASESOR_1959B8DB,sin_clasificar,0.5404,33593.67,46,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_43974ED7,202,Edificio Cuba Connect,ASESOR_26DEBB0E,sin_clasificar,0.3594,33586.21,1451,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_C17EDAAE,203,Alicanto,ASESOR_1F3B24E1,sin_clasificar,0.4672,33548.83,667,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_4621C1D5,204,Edificio Mariategui,ASESOR_C931A67B,sin_clasificar,0.4469,33522.99,1372,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_FC56DBC6,205,Tizón y Bueno,ASESOR_1F3B24E1,sin_clasificar,0.5101,33350.66,325,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_F8809AFF,206,Sialia,ASESOR_1F3B24E1,sin_clasificar,0.5078,33318.46,443,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_5CF4E26B,207,Fenix,ASESOR_D5DBFC78,sin_clasificar,0.4717,33259.38,472,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_968076BE,208,Fenix,ASESOR_2660085B,sin_clasificar,0.4719,33195.01,145,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_8DF66F64,209,Edificio Cuba Connect,ASESOR_26DEBB0E,sin_clasificar,0.3532,33189.43,1666,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_83F814F7,210,Tizón y Bueno,ASESOR_1F3B24E1,sin_clasificar,0.5489,33157.19,777,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_D29D5370,211,Capadocia,ASESOR_26DEBB0E,sin_clasificar,0.4547,33154.81,337,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_093434A3,212,Sialia,ASESOR_1F3B24E1,sin_clasificar,0.5183,33131.18,123,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_FA2B7AF0,213,Sialia,ASESOR_1959B8DB,sin_clasificar,0.5444,33070.17,46,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_D48FF4B2,214,Edificio Cuba Connect,ASESOR_26DEBB0E,sin_clasificar,0.3541,33042.76,1597,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_802B906A,215,Edificio Cuba Connect,ASESOR_26DEBB0E,sin_clasificar,0.3561,32933.14,1666,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_D86580A5,216,Fenix,ASESOR_26DEBB0E,sin_clasificar,0.4617,32706.2,575,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_0F4121D0,217,Tizón y Bueno,ASESOR_D5DBFC78,sin_clasificar,0.5418,32674.58,769,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_16BADFC6,218,Modena,ASESOR_1959B8DB,sin_clasificar,0.5059,32631.39,230,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_5966ABD0,219,Edificio Santa Cruz Infinite,ASESOR_26DEBB0E,sin_clasificar,0.416,32582.71,1680,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_314F04B3,220,Fenix,ASESOR_2660085B,sin_clasificar,0.4741,32496.85,228,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_36790ECD,221,Alicanto,ASESOR_1959B8DB,sin_clasificar,0.4241,32466.19,580,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_67E9C3AC,222,Alicanto,ASESOR_10B2BE3F,sin_clasificar,0.3947,32441.64,590,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_9B871512,223,Edificio Cuba Connect,ASESOR_C931A67B,sin_clasificar,0.393,32432.08,1396,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_56F4DA26,224,Tizón y Bueno,ASESOR_1F3B24E1,sin_clasificar,0.4895,32309.04,257,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_84A5092E,225,Modena,ASESOR_1F3B24E1,sin_clasificar,0.5158,32260.67,256,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_0E652381,226,Capadocia,ASESOR_1F3B24E1,sin_clasificar,0.473,32254.16,235,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_8F1F64DB,227,Tizón y Bueno,ASESOR_1F3B24E1,sin_clasificar,0.5185,32251.78,406,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_DFE62E83,228,Fenix,ASESOR_26DEBB0E,sin_clasificar,0.4653,32248.3,244,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_9D693EEE,229,Matera,ASESOR_BB88CD67,sin_clasificar,0.4232,32207.1,301,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_08490295,230,Sialia,ASESOR_1F3B24E1,sin_clasificar,0.5191,32206.64,496,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_A0EAEC5A,231,Edificio Cuba Connect,ASESOR_26DEBB0E,sin_clasificar,0.3521,32188.25,1744,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_138D9E80,232,Edificio Saenz,ASESOR_C931A67B,sin_clasificar,0.3094,32181.7,2107,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_835D5E83,233,Fenix,ASESOR_1F3B24E1,sin_clasificar,0.4698,32162.68,358,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_C0509A48,234,Edificio Cuba Connect,ASESOR_26DEBB0E,sin_clasificar,0.3227,32154.22,1456,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_114BD151,235,Fenix,ASESOR_26DEBB0E,sin_clasificar,0.4926,31929.38,154,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_0A2D643B,236,Fenix,ASESOR_74F82F8A,sin_clasificar,0.4841,31909.43,609,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_9A049B03,237,Matera,ASESOR_BB88CD67,sin_clasificar,0.4162,31837.16,328,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_F0BC318F,238,Sialia,ASESOR_1959B8DB,sin_clasificar,0.5425,31819.4,46,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_8AE4C23B,239,Sialia,ASESOR_26DEBB0E,sin_clasificar,0.518,31771.0,401,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_79BF0868,240,Edificio Santa Cruz Infinite,ASESOR_26DEBB0E,sin_clasificar,0.4188,31706.38,1401,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_6AF1F692,241,Tizón y Bueno,ASESOR_B56EAA59,sin_clasificar,0.5158,31700.2,465,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_749FC650,242,Sialia,ASESOR_1F3B24E1,sin_clasificar,0.5054,31610.07,475,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_14063697,243,Tizón y Bueno,ASESOR_1F3B24E1,sin_clasificar,0.5145,31573.15,468,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_72440A20,244,Alicanto,ASESOR_26DEBB0E,sin_clasificar,0.4576,31572.56,419,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_82C01CE1,245,Edificio Cuba Connect,ASESOR_26DEBB0E,sin_clasificar,0.3509,31534.43,1553,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_011AF72A,246,Capadocia,ASESOR_1F3B24E1,sin_clasificar,0.4534,31486.37,333,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_37C20F19,247,Matera,ASESOR_26DEBB0E,sin_clasificar,0.4164,31474.19,293,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_396F8044,248,Edificio Valdizan,ASESOR_10B2BE3F,sin_clasificar,0.3125,31444.99,1555,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_766CB53C,249,Sialia,ASESOR_C931A67B,sin_clasificar,0.4084,31346.52,614,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_9F484139,250,Modena,ASESOR_1959B8DB,sin_clasificar,0.497,31294.57,434,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_1E472B39,251,Sialia,ASESOR_26DEBB0E,sin_clasificar,0.5207,31241.77,483,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_C75D3F1F,252,Tizón y Bueno,ASESOR_1F3B24E1,sin_clasificar,0.5087,31213.3,400,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_D6E5A20B,253,Tizón y Bueno,ASESOR_D5DBFC78,sin_clasificar,0.5315,31148.76,591,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_E7866FDC,254,Fenix,ASESOR_26DEBB0E,sin_clasificar,0.4607,31094.47,549,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_9512D95D,255,Fenix,ASESOR_1959B8DB,sin_clasificar,0.5045,31016.54,497,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_9556B824,256,Tizón y Bueno,ASESOR_C931A67B,sin_clasificar,0.4316,30994.36,345,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_51E8EA28,257,Tizón y Bueno,ASESOR_1F3B24E1,sin_clasificar,0.4907,30916.04,444,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_4C970004,258,Sialia,ASESOR_B56EAA59,sin_clasificar,0.5138,30851.18,221,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_A30F4EF4,259,Capadocia,ASESOR_2660085B,sin_clasificar,0.4416,30798.8,41,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_7C252AB3,260,Fenix,ASESOR_26DEBB0E,sin_clasificar,0.466,30648.49,26,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_39BB88F4,261,Edificio Cuba Connect,ASESOR_81EF4E05,sin_clasificar,0.3147,30512.27,1638,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_E888A676,262,Fenix,ASESOR_D5DBFC78,sin_clasificar,0.4595,30485.78,473,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_9E6A7255,263,Edificio Valdizan,ASESOR_10B2BE3F,sin_clasificar,0.3134,30472.55,1555,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_4BE84111,264,Fenix,ASESOR_1F3B24E1,sin_clasificar,0.473,30405.69,71,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_BBA58959,265,Capadocia,ASESOR_26DEBB0E,sin_clasificar,0.4522,30398.65,28,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_768B84EF,266,Fenix,ASESOR_59C3D8E4,sin_clasificar,0.4438,30370.18,15,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_EA5B2755,267,Modena,ASESOR_2660085B,sin_clasificar,0.3967,30350.96,398,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_8ACC2398,268,Modena,ASESOR_1959B8DB,sin_clasificar,0.5157,30309.16,218,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_8B496BF9,269,Modena,ASESOR_D5DBFC78,sin_clasificar,0.4959,30298.84,229,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_F747870A,270,Capadocia,ASESOR_BB88CD67,sin_clasificar,0.432,30293.57,305,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_D8D17907,271,Modena,ASESOR_B56EAA59,sin_clasificar,0.4781,30230.53,473,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_3635A91E,272,Edificio Santa Cruz Infinite,ASESOR_C931A67B,sin_clasificar,0.3979,30195.3,1512,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_1C6C0BB2,273,Capadocia,ASESOR_D5DBFC78,sin_clasificar,0.4614,30174.3,473,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_303C8BD5,274,Modena,ASESOR_1959B8DB,sin_clasificar,0.5157,30169.92,219,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_71812781,275,Fenix,ASESOR_1F3B24E1,sin_clasificar,0.4745,30164.63,71,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_3A1DFB05,276,Fenix,ASESOR_1959B8DB,sin_clasificar,0.5025,30119.14,494,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_C76B4057,277,Modena,ASESOR_1F3B24E1,sin_clasificar,0.5187,30112.88,244,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_27D719C7,278,Los Jardines de Urteaga,ASESOR_81EF4E05,sin_clasificar,0.3512,30084.74,2464,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_EE62DE25,279,Sialia,ASESOR_1959B8DB,sin_clasificar,0.5381,30026.44,15,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_EFD96AED,280,Edificio Saenz,ASESOR_C931A67B,sin_clasificar,0.3928,29946.56,2386,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_7F0A2211,281,Fenix,ASESOR_1F3B24E1,sin_clasificar,0.497,29936.76,504,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
