experiment_id,operation_id,assigned_at,proyecto,asesor_id,canal,prioridad,riesgo_caida,risk_band,valor_esperado_en_riesgo,accion_recomendada,eligible,experiment_arm,assignment_score,holdout_reason,data_mode
riesgo_caida_action_impact_v1,OP_9382B8D0F0,2026-07-05T01:23:32.267615+00:00,Sialia,ASESOR_233077BA7F,sin_clasificar,P2,0.405553,medium,23116.55,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.731042,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_F6FAC49376,2026-07-05T01:23:32.267615+00:00,Edificio Urbanzen,ASESOR_233077BA7F,sin_clasificar,P2,0.404165,medium,38678.6,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.003547,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_CE0D3D1780,2026-07-05T01:23:32.267615+00:00,Capadocia,ASESOR_1265C8A465,sin_clasificar,P2,0.40401,medium,27224.02,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.108108,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_FC7453CC14,2026-07-05T01:23:32.267615+00:00,Edificio Cuba Connect,ASESOR_1265C8A465,sin_clasificar,P2,0.403311,medium,36843.11,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.645574,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_826AADF6E9,2026-07-05T01:23:32.267615+00:00,Matera,ASESOR_1265C8A465,sin_clasificar,P2,0.403139,medium,16252.64,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.293789,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_9907A9B01D,2026-07-05T01:23:32.267615+00:00,Edificio Saenz,ASESOR_1265C8A465,sin_clasificar,P2,0.403022,medium,41398.38,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.732586,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_A0306F329D,2026-07-05T01:23:32.267615+00:00,Sialia,ASESOR_1265C8A465,sin_clasificar,P2,0.401897,medium,19291.06,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.861121,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_7E174780CA,2026-07-05T01:23:32.267615+00:00,Sialia,ASESOR_1265C8A465,sin_clasificar,P2,0.401287,medium,19683.16,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.287357,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_8E616C35B6,2026-07-05T01:23:32.267615+00:00,Matera,ASESOR_950BED165C,sin_clasificar,P2,0.401181,medium,16158.57,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.095727,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_4C66A09FF1,2026-07-05T01:23:32.267615+00:00,Tizón y Bueno,ASESOR_D49965A644,sin_clasificar,P2,0.400688,medium,35549.17,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.346272,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_6841D9AB4A,2026-07-05T01:23:32.267615+00:00,Edificio Mariategui,ASESOR_9A684EC3F0,sin_clasificar,P2,0.400672,medium,27248.17,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.192426,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_F8FE642DCE,2026-07-05T01:23:32.267615+00:00,Matera,ASESOR_950BED165C,sin_clasificar,P2,0.400017,medium,16127.97,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.905025,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_9581BBFE8F,2026-07-05T01:23:32.267615+00:00,Matera,ASESOR_950BED165C,sin_clasificar,P2,0.400017,medium,16046.1,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.539597,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_FE6024554F,2026-07-05T01:23:32.267615+00:00,Matera,ASESOR_9FCF63DC91,sin_clasificar,P2,0.399312,medium,18568.01,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.494461,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_5D1DFD27C4,2026-07-05T01:23:32.267615+00:00,Tizón y Bueno,ASESOR_1265C8A465,sin_clasificar,P2,0.399118,medium,20534.64,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.358424,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_19B4665FE3,2026-07-05T01:23:32.267615+00:00,Edificio Santa Cruz Infinite,ASESOR_1265C8A465,sin_clasificar,P2,0.397928,medium,30195.3,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.241165,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_57C4A74DBE,2026-07-05T01:23:32.267615+00:00,Matera,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.397149,medium,15488.83,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.557091,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_4B789CDB0A,2026-07-05T01:23:32.267615+00:00,Modena,ASESOR_E5897908D5,sin_clasificar,P2,0.396745,medium,30350.96,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.150789,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_4B7F9AD9F7,2026-07-05T01:23:32.267615+00:00,Fenix,ASESOR_1265C8A465,sin_clasificar,P2,0.394782,medium,22739.45,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.333637,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_ED0E10721B,2026-07-05T01:23:32.267615+00:00,Alicanto,ASESOR_D49965A644,sin_clasificar,P2,0.394743,medium,32441.64,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.861016,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_415595E77F,2026-07-05T01:23:32.267615+00:00,Edificio Cuba Connect,ASESOR_1265C8A465,sin_clasificar,P2,0.393044,medium,32432.08,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.625354,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_CF19042B49,2026-07-05T01:23:32.267615+00:00,Edificio Saenz,ASESOR_1265C8A465,sin_clasificar,P2,0.392845,medium,29946.56,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.860813,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_DED10144AE,2026-07-05T01:23:32.267615+00:00,Modena,ASESOR_1265C8A465,sin_clasificar,P2,0.390157,medium,26537.53,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.922564,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_150B3892E3,2026-07-05T01:23:32.267615+00:00,Matera,ASESOR_C6B4E60323,sin_clasificar,P2,0.389082,medium,26526.84,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.386467,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_B447147009,2026-07-05T01:23:32.267615+00:00,Edificio Urbanzen,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.3878,medium,37015.37,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.663077,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_42210D0A7C,2026-07-05T01:23:32.267615+00:00,Edificio Urbanzen,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.387022,medium,37308.64,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.81912,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_0C63F395AB,2026-07-05T01:23:32.267615+00:00,Fenix,ASESOR_1265C8A465,sin_clasificar,P2,0.386449,medium,20000.9,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.900414,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_5EB10A503E,2026-07-05T01:23:32.267615+00:00,Edificio Cuba Connect,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.385284,medium,17730.89,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.291893,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_512CC4D2B3,2026-07-05T01:23:32.267615+00:00,Fenix,ASESOR_1265C8A465,sin_clasificar,P2,0.384306,medium,20336.67,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.911697,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_3E94AE0FE4,2026-07-05T01:23:32.267615+00:00,Edificio Saenz,ASESOR_1265C8A465,sin_clasificar,P2,0.38271,medium,38527.2,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.667664,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_D70B5793CB,2026-07-05T01:23:32.267615+00:00,Fenix,ASESOR_E5897908D5,sin_clasificar,P2,0.382441,medium,28969.93,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.396593,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_D976A6EA41,2026-07-05T01:23:32.267615+00:00,Edificio Urbanzen,ASESOR_E5897908D5,sin_clasificar,P2,0.38176,medium,33785.73,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.398764,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_5F5CC2D603,2026-07-05T01:23:32.267615+00:00,Sialia,ASESOR_C6B4E60323,sin_clasificar,P2,0.380356,medium,26062.01,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.746801,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_6AAD2460C5,2026-07-05T01:23:32.267615+00:00,Edificio Santa Cruz Infinite,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.379061,medium,27428.3,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.995675,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_010E9A3E9F,2026-07-05T01:23:32.267615+00:00,Alicanto,ASESOR_1265C8A465,sin_clasificar,P2,0.37903,medium,18999.4,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.287374,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_1105A71915,2026-07-05T01:23:32.267615+00:00,Edificio Santa Cruz Infinite,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.376981,medium,27470.14,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.25041,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_1E49EDF4A6,2026-07-05T01:23:32.267615+00:00,Edificio Santa Cruz Infinite,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.375896,medium,27644.97,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.677136,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_1D6C2B78D1,2026-07-05T01:23:32.267615+00:00,Matera,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.375896,medium,25372.95,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.180784,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_1CA5FC2971,2026-07-05T01:23:32.267615+00:00,Matera,ASESOR_9FCF63DC91,sin_clasificar,P2,0.375356,medium,25871.6,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.220791,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_DEB6CBEBF1,2026-07-05T01:23:32.267615+00:00,Matera,ASESOR_1265C8A465,sin_clasificar,P2,0.375021,medium,21573.84,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.04034,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_D565C5F37F,2026-07-05T01:23:32.267615+00:00,Edificio Cuba Connect,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.372599,medium,36236.41,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.248833,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_1C1DAAF085,2026-07-05T01:23:32.267615+00:00,Edificio Cuba Connect,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.372599,medium,36236.41,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.59753,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_6A4E1B1ED7,2026-07-05T01:23:32.267615+00:00,Edificio Saenz,ASESOR_1265C8A465,sin_clasificar,P2,0.372376,medium,28179.53,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.3947,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_436FF93D62,2026-07-05T01:23:32.267615+00:00,Matera,ASESOR_1265C8A465,sin_clasificar,P2,0.371689,medium,14341.0,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.354166,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_EB532648BD,2026-07-05T01:23:32.267615+00:00,Matera,ASESOR_9FCF63DC91,sin_clasificar,P2,0.371459,medium,19606.46,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.21785,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_EE46CEFEC8,2026-07-05T01:23:32.267615+00:00,Edificio Cuba Connect,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.370422,medium,37688.39,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.506414,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_092FD7CF58,2026-07-05T01:23:32.267615+00:00,Edificio Cuba Connect,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.370384,medium,35756.03,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.629291,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_84EA5EE447,2026-07-05T01:23:32.267615+00:00,Edificio Santa Cruz Infinite,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.368512,medium,26759.51,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.384837,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_541E0F4E7F,2026-07-05T01:23:32.267615+00:00,Tizón y Bueno,ASESOR_1265C8A465,sin_clasificar,P2,0.3676,medium,18471.89,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.15064,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_ADE73B0C5F,2026-07-05T01:23:32.267615+00:00,Edificio Urbanzen,ASESOR_1265C8A465,sin_clasificar,P2,0.366947,medium,35685.63,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.059391,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_9F4CBE930D,2026-07-05T01:23:32.267615+00:00,Capadocia,ASESOR_1265C8A465,sin_clasificar,P2,0.362887,medium,19249.26,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.158357,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_5FCBCDE7FA,2026-07-05T01:23:32.267615+00:00,Edificio Mariategui,ASESOR_8D1ED284CF,sin_clasificar,P2,0.362375,medium,15323.03,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.718357,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_74ECAD0C11,2026-07-05T01:23:32.267615+00:00,Torre Nápoles,ASESOR_E5897908D5,sin_clasificar,P2,0.36037,medium,20162.7,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.205012,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_840D3DCB7A,2026-07-05T01:23:32.267615+00:00,Edificio Cuba Connect,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.359424,medium,33586.21,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.241037,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_610B5EADCF,2026-07-05T01:23:32.267615+00:00,Matera,ASESOR_E05C20E0FE,sin_clasificar,P2,0.358524,medium,23728.97,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.850869,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_17AE32B439,2026-07-05T01:23:32.267615+00:00,Edificio Cuba Connect,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.357729,medium,21789.83,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.214043,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_B01DCCA5AE,2026-07-05T01:23:32.267615+00:00,Edificio Mariategui,ASESOR_8D1ED284CF,sin_clasificar,P2,0.35619,medium,15766.76,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.569288,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_626D70616E,2026-07-05T01:23:32.267615+00:00,Edificio Cuba Connect,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.356116,medium,32933.14,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.15532,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_21D1A97C83,2026-07-05T01:23:32.267615+00:00,Edificio Cuba Connect,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.354115,medium,33042.76,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.161343,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_7408FC1C68,2026-07-05T01:23:32.267615+00:00,Matera,ASESOR_DA48A4F817,sin_clasificar,P2,0.353225,medium,21193.47,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.192029,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_85BE73E148,2026-07-05T01:23:32.267615+00:00,Edificio Cuba Connect,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.353156,medium,33189.43,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.258054,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
